ID,Delivery_person_ID,Order_Date,Time_Orderd,Road_traffic_density,Type_of_order
0xe154,KNPRES02DEL02,13-02-2022,18:45,3,3
0x403c,INDORES19DEL03,24-03-2022,21:30,1,1
0x5492,HYDRES09DEL01,25-03-2022,17:45,3,1
0xa724,COIMBRES20DEL02,9/3/2022,10:45,2,2
0x89e7,SURRES16DEL01,12/3/2022,0.75,3,2
0x608f,SURRES09DEL01,6/3/2022,17:20,3,3
0x2f51,COIMBRES05DEL02,1/4/2022,20:45,1,1
0xda26,KNPRES05DEL03,15-02-2022,20:40,1,1
0x6f5e,VADRES13DEL03,9/3/2022,21:55,1,3
0x4ebb,PUNERES12DEL03,21-03-2022,23:55,2,2
0x48c0,MUMRES04DEL03,11/3/2022,18:35,3,2
0x45e7,COIMBRES18DEL03,20-03-2022,18:40,3,2
0x28de,JAPRES20DEL03,4/4/2022,0.958333333,2,3
0xfe9,JAPRES05DEL03,18-03-2022,20:40,1,0
0x4127,CHENRES20DEL03,19-03-2022,20:20,1,1
0x36ea,RANCHIRES12DEL01,27-03-2022,19:20,1,0
0x4f50,INDORES15DEL03,26-03-2022,23:10,2,1
0x7a8f,MUMRES14DEL01,16-03-2022,20:50,1,3
0xdc80,GOARES13DEL03,14-02-2022,19:20,1,3
0x4f00,COIMBRES08DEL03,1/4/2022,21:55,1,0
0x62fe,RANCHIRES04DEL02,16-03-2022,21:15,1,0
0x602e,PUNERES07DEL02,29-03-2022,20:15,1,0
0x271b,BANGRES02DEL03,16-03-2022,0.791666667,3,2
0xc604,DEHRES11DEL01,16-02-2022,17:45,3,3
0xd265,ALHRES16DEL01,17-02-2022,11:10,0,3
0x126b,HYDRES19DEL02,2/3/2022,23:55,2,0
0x8811,INDORES17DEL01,3/3/2022,16:40,3,3
0xac0c,PUNERES11DEL02,3/3/2022,23:30,2,1
0xe223,KOLRES13DEL02,16-02-2022,17:30,3,1
0x4596,PUNERES010DEL02,24-03-2022,11:40,0,0
0x26ad,MUMRES12DEL02,13-03-2022,10:10,2,1
0x522a,MYSRES11DEL02,4/3/2022,0.833333333,1,1
0xc17,MYSRES17DEL03,20-03-2022,22:55,2,0
0x345f,INDORES010DEL03,3/3/2022,18:35,3,2
0x3eca,JAPRES01DEL01,16-03-2022,17:10,3,3
0x3ace,SURRES14DEL02,28-03-2022,17:15,3,3
0x30e6,PUNERES010DEL03,17-03-2022,20:30,1,0
0x1143,VADRES16DEL01,28-03-2022,8:50,2,3
0x3135,HYDRES02DEL03,7/3/2022,19:40,1,2
0xcc2a,ALHRES17DEL02,15-02-2022,9:50,2,3
0xca7c,AURGRES03DEL01,13-02-2022,9:10,2,1
0x7952,RANCHIRES14DEL01,15-03-2022,15:45,3,0
0xded2,AGRRES02DEL03,11/2/2022,0.791666667,3,2
0x3939,INDORES09DEL01,17-03-2022,15:10,3,1
0x6b18,INDORES15DEL03,5/4/2022,22:45,2,0
0x87aa,BANGRES17DEL01,3/3/2022,9:25,2,0
0x53a5,RANCHIRES16DEL02,24-03-2022,23:20,2,0
0xcfca,KOCRES19DEL02,14-02-2022,0.875,1,0
0x4014,JAPRES06DEL02,11/3/2022,19:50,1,3
0x97d6,RANCHIRES03DEL01,5/3/2022,16:55,3,2
0x65c2,JAPRES17DEL02,1/4/2022,9:40,2,3
0x37d6,MYSRES11DEL02,19-03-2022,11:45,0,0
0x8650,PUNERES16DEL03,6/4/2022,21:45,1,0
0x1628,HYDRES03DEL03,1/3/2022,18:55,3,3
0x10b7,MYSRES06DEL01,30-03-2022,15:35,3,1
0xb9f,MYSRES17DEL01,13-03-2022,10:30,2,0
0xb5a6,PUNERES11DEL01,13-03-2022,11:55,0,0
0x37a7,INDORES13DEL03,17-03-2022,21:30,1,0
0xcd6b,KOCRES20DEL02,14-02-2022,23:20,2,2
0x274d,COIMBRES16DEL01,19-03-2022,8:45,2,1
0x8e7b,JAPRES12DEL01,28-03-2022,11:10,0,2
0x33b1,VADRES04DEL01,4/3/2022,22:25,2,3
0xa68b,VADRES11DEL02,31-03-2022,23:30,2,0
0x91f9,VADRES12DEL01,7/3/2022,10:20,2,0
0xacea,JAPRES18DEL01,24-03-2022,12:40,0,1
0xb275,PUNERES19DEL03,17-03-2022,0.833333333,1,0
0x84c,RANCHIRES20DEL02,4/3/2022,18:30,3,0
0x7d95,COIMBRES09DEL01,4/3/2022,19:50,1,2
0x38a2,SURRES010DEL01,13-03-2022,0.416666667,2,0
0xc09a,BHPRES05DEL01,13-02-2022,11:50,0,1
0x884,COIMBRES01DEL03,21-03-2022,23:40,2,1
0xaf64,CHENRES20DEL01,2/3/2022,17:35,3,2
0xd1db,DEHRES01DEL03,13-02-2022,17:40,3,3
0x4cc1,RANCHIRES03DEL02,4/3/2022,23:20,2,0
0x49b7,INDORES16DEL03,19-03-2022,17:50,3,1
0x78bd,INDORES03DEL03,15-03-2022,21:25,1,3
0x4fa2,COIMBRES13DEL02,24-03-2022,22:25,2,2
0xa22f,JAPRES20DEL03,3/3/2022,23:45,2,3
0x7faa,VADRES010DEL02,18-03-2022,18:45,3,2
0x4c41,PUNERES05DEL02,2/4/2022,23:50,2,3
0x331b,MUMRES20DEL03,1/4/2022,18:50,3,2
0x90b5,MYSRES12DEL01,1/3/2022,12:45,0,1
0x38e1,PUNERES17DEL02,10/3/2022,20:55,1,2
0x2419,COIMBRES010DEL03,1/3/2022,22:40,2,2
0xc5d3,AURGRES20DEL03,15-02-2022,19:15,1,1
0x4da6,INDORES20DEL01,3/3/2022,10:30,2,0
0x9011,PUNERES14DEL01,5/4/2022,0.708333333,3,2
0x387d,JAPRES11DEL01,10/3/2022,19:30,1,0
0xb331,RANCHIRES06DEL01,28-03-2022,14:40,0,3
0x1607,CHENRES08DEL02,26-03-2022,20:30,1,1
0xa231,MYSRES18DEL03,3/4/2022,22:45,2,2
0x1d95,RANCHIRES11DEL02,19-03-2022,10:15,2,1
0x7be7,PUNERES09DEL01,13-03-2022,8:45,2,1
0xbe48,PUNERES13DEL01,31-03-2022,17:25,3,3
0xa24e,BANGRES02DEL01,11/3/2022,14:30,0,0
0x21c0,MUMRES15DEL01,13-03-2022,9:15,2,2
0xc3b6,KNPRES03DEL03,14-02-2022,17:10,3,2
0xc33e,KOLRES13DEL03,16-02-2022,18:15,3,1
0x6c65,MUMRES14DEL01,20-03-2022,19:55,1,0
0xab12,INDORES14DEL03,1/4/2022,21:10,1,1
0xd8e5,AURGRES15DEL03,12/2/2022,21:25,1,2
0xa6bb,JAPRES06DEL03,4/4/2022,18:45,3,1
0xcbf1,AGRRES01DEL01,11/2/2022,13:35,0,3
0x58f0,COIMBRES07DEL02,1/3/2022,20:55,1,0
0x73f9,RANCHIRES08DEL01,17-03-2022,15:35,3,0
0xd778,AGRRES17DEL02,14-02-2022,21:55,1,2
0xd21d,GOARES03DEL01,18-02-2022,23:15,2,3
0x38de,BANGRES02DEL02,8/3/2022,18:50,3,0
0x846,PUNERES20DEL01,1/4/2022,14:55,0,0
0xbbf7,CHENRES12DEL01,2/4/2022,21:35,1,3
0xde97,DEHRES14DEL01,13-02-2022,9:15,2,3
0x3b2c,VADRES15DEL01,15-03-2022,0.416666667,2,1
0x7d9b,JAPRES02DEL03,18-03-2022,23:15,2,3
0x251d,BANGRES01DEL02,14-03-2022,19:15,1,0
0x7d3f,SURRES09DEL03,12/3/2022,23:45,2,0
0xd673,KOCRES010DEL02,14-02-2022,23:50,2,3
0xe201,KOCRES04DEL01,11/2/2022,16:45,3,1
0xae9d,BANGRES14DEL02,17-03-2022,11:20,0,3
0x8115,MUMRES08DEL03,30-03-2022,19:20,1,0
0x8722,HYDRES01DEL01,1/4/2022,14:50,0,1
0x64a8,VADRES17DEL01,5/4/2022,10:55,2,2
0x387b,PUNERES12DEL01,19-03-2022,15:20,3,3
0x6419,MYSRES11DEL01,16-03-2022,22:40,2,0
0x4819,BANGRES16DEL02,4/3/2022,21:15,1,3
0x6395,MYSRES09DEL02,18-03-2022,18:30,3,1
0x4975,MUMRES17DEL01,12/3/2022,23:10,2,2
0x619a,MYSRES06DEL02,6/4/2022,23:35,2,2
0x3ee8,MYSRES010DEL02,31-03-2022,21:40,1,1
0x853d,VADRES16DEL03,19-03-2022,23:55,2,2
0x98cc,INDORES11DEL02,17-03-2022,0.5,0,2
0x2f1e,INDORES18DEL02,27-03-2022,19:50,1,3
0xa06e,CHENRES03DEL02,2/3/2022,1,2,3
0x8e2d,SURRES09DEL03,15-03-2022,23:35,2,3
0xd94,JAPRES07DEL03,8/3/2022,21:45,1,3
0x10ae,HYDRES04DEL01,8/3/2022,20:35,1,1
0x5144,MYSRES13DEL01,9/3/2022,11:55,0,3
0xc454,BHPRES14DEL01,14-02-2022,23:50,2,0
0x1f5d,BANGRES01DEL02,6/3/2022,18:35,3,2
0x8666,VADRES06DEL01,12/3/2022,18:15,3,1
0xaf37,JAPRES18DEL01,23-03-2022,17:55,3,3
0x141c,MUMRES010DEL01,4/3/2022,17:10,3,0
0xd59e,KOCRES14DEL01,14-02-2022,18:15,3,0
0x1751,PUNERES03DEL02,16-03-2022,19:45,1,1
0xde4f,DEHRES13DEL01,16-02-2022,21:30,1,1
0xa26c,COIMBRES16DEL01,14-03-2022,20:40,1,3
0x9ce3,MYSRES17DEL03,19-03-2022,22:35,2,1
0xa1fe,BANGRES08DEL02,1/4/2022,8:50,2,3
0xea2,COIMBRES05DEL01,16-03-2022,20:40,1,2
0x5b26,HYDRES14DEL02,16-03-2022,22:55,2,2
0xdbb8,KOCRES010DEL01,17-02-2022,9:40,2,1
0x4bd7,BANGRES03DEL02,13-03-2022,10:20,2,2
0x6b66,INDORES14DEL01,24-03-2022,10:45,2,2
0xc02c,ALHRES13DEL01,15-02-2022,16:25,3,3
0x294c,SURRES04DEL03,16-03-2022,22:10,2,2
0x4e2f,VADRES01DEL02,21-03-2022,0.875,1,2
0xd7e1,AURGRES13DEL03,14-02-2022,21:40,1,3
0xf43,INDORES19DEL03,21-03-2022,20:40,1,3
0x4bef,BANGRES010DEL01,28-03-2022,14:20,0,1
0x6571,JAPRES14DEL01,14-03-2022,0.833333333,1,0
0x42d5,MUMRES08DEL02,30-03-2022,10:15,2,2
0x4830,VADRES08DEL03,8/3/2022,19:20,1,3
0x542d,MUMRES20DEL02,30-03-2022,20:25,1,1
0xda5a,AGRRES07DEL01,13-02-2022,16:50,3,3
0xba1f,CHENRES08DEL01,12/3/2022,22:50,2,3
0xb21c,BANGRES09DEL03,24-03-2022,20:10,1,3
0xcdb8,KOLRES11DEL03,13-02-2022,23:30,2,1
0x2efd,VADRES13DEL02,21-03-2022,10:25,2,0
0x8f1c,PUNERES03DEL01,8/3/2022,18:10,3,1
0xae6d,MUMRES08DEL02,12/3/2022,17:50,3,2
0x11a7,HYDRES13DEL02,15-03-2022,21:45,1,3
0x37d2,BANGRES11DEL02,19-03-2022,9:30,2,2
0xda24,DEHRES18DEL01,13-02-2022,10:10,2,0
0x4afa,SURRES12DEL02,17-03-2022,18:25,3,3
0xca3,MUMRES010DEL01,1/4/2022,15:55,3,0
0x6235,VADRES03DEL02,17-03-2022,17:15,3,0
0xb469,VADRES010DEL01,31-03-2022,0.833333333,1,2
0xc880,BHPRES13DEL02,12/2/2022,17:35,3,2
0x70a4,JAPRES09DEL02,29-03-2022,22:55,2,3
0x38c1,JAPRES15DEL02,5/4/2022,23:30,2,0
0x3ef6,MUMRES08DEL01,15-03-2022,0.625,0,3
0x77da,SURRES20DEL03,19-03-2022,17:40,3,3
0x5852,HYDRES01DEL03,3/4/2022,19:15,1,0
0xedf,JAPRES03DEL02,1/3/2022,10:30,2,1
0x58b0,VADRES17DEL01,4/4/2022,20:20,1,3
0x8fe2,RANCHIRES16DEL03,19-03-2022,17:30,3,3
0x602f,PUNERES16DEL03,8/3/2022,17:40,3,3
0xd750,AGRRES02DEL01,12/2/2022,19:50,1,1
0x2829,COIMBRES010DEL03,25-03-2022,22:15,2,3
0xe1a7,AGRRES13DEL03,11/2/2022,18:10,3,2
0x81b4,CHENRES03DEL01,5/3/2022,8:50,2,0
0x694b,PUNERES06DEL01,12/3/2022,22:15,2,0
0x8dec,MUMRES07DEL01,11/3/2022,11:30,0,2
0x9efa,MYSRES18DEL03,18-03-2022,17:45,3,3
0xabab,SURRES12DEL01,4/4/2022,18:10,3,2
0xd8bf,KNPRES15DEL01,17-02-2022,15:45,3,2
0xca64,BHPRES01DEL02,16-02-2022,20:25,1,0
0x6d77,CHENRES12DEL02,8/3/2022,17:30,3,0
0x5266,JAPRES17DEL02,19-03-2022,23:55,2,1
0x2718,MUMRES07DEL03,19-03-2022,20:20,1,2
0xc248,KOLRES14DEL01,16-02-2022,17:10,3,1
0x4d59,CHENRES18DEL03,30-03-2022,17:50,3,2
0x8774,PUNERES18DEL02,14-03-2022,17:45,3,0
0x4962,VADRES19DEL03,5/3/2022,19:10,1,1
0x2215,MUMRES06DEL03,23-03-2022,19:40,1,2
0x834b,PUNERES14DEL02,24-03-2022,17:10,3,1
0x8242,VADRES20DEL02,11/3/2022,11:30,0,2
0x4a10,CHENRES09DEL02,5/4/2022,19:10,1,0
0x3bed,CHENRES13DEL03,1/3/2022,18:30,3,0
0x5973,CHENRES12DEL03,5/4/2022,0.791666667,3,1
0x3ac4,HYDRES15DEL02,19-03-2022,10:40,2,1
0x8eeb,RANCHIRES03DEL02,29-03-2022,22:25,2,3
0x42a6,MUMRES09DEL02,2/3/2022,18:55,3,3
0x3b54,HYDRES12DEL01,26-03-2022,0.583333333,0,1
0x1ee9,JAPRES18DEL01,26-03-2022,11:30,0,0
0xb423,JAPRES20DEL03,26-03-2022,18:25,3,3
0x3d08,SURRES20DEL02,24-03-2022,0.791666667,3,2
0xc0ae,ALHRES09DEL03,16-02-2022,21:55,1,2
0x3810,SURRES17DEL02,7/3/2022,22:55,2,2
0x7797,SURRES14DEL02,6/3/2022,22:35,2,1
0x4d55,PUNERES17DEL02,28-03-2022,0.458333333,2,2
0x2fd7,VADRES08DEL03,1/3/2022,23:45,2,2
0xc2da,LUDHRES16DEL03,17-02-2022,23:45,2,0
0xafbf,PUNERES04DEL03,29-03-2022,18:25,3,3
0x2f85,CHENRES17DEL03,21-03-2022,18:40,3,0
0xeae,JAPRES08DEL03,1/4/2022,21:15,1,0
0x46f0,HYDRES07DEL01,29-03-2022,23:35,2,1
0xa0e5,SURRES14DEL02,24-03-2022,11:25,0,3
0x31c8,MYSRES16DEL03,15-03-2022,0.75,3,2
0x6414,VADRES07DEL02,8/3/2022,18:55,3,3
0x62f6,MUMRES01DEL01,24-03-2022,13:55,0,2
0x1e81,SURRES03DEL01,5/4/2022,14:15,0,1
0x4f45,MYSRES03DEL01,4/4/2022,20:55,1,2
0x971e,INDORES18DEL01,1/4/2022,10:10,2,2
0x3070,PUNERES12DEL03,19-03-2022,21:10,1,1
0x297d,RANCHIRES18DEL01,11/3/2022,15:35,3,0
0x37d1,COIMBRES20DEL01,4/4/2022,19:40,1,2
0xa2ba,JAPRES07DEL03,25-03-2022,18:20,3,2
0xbf64,DEHRES18DEL01,17-02-2022,11:45,0,0
0x6bfa,RANCHIRES11DEL01,5/4/2022,8:35,2,2
0xcbdb,AURGRES13DEL01,12/2/2022,23:50,2,0
0x71c4,HYDRES02DEL03,31-03-2022,0.833333333,1,0
0xa21f,PUNERES12DEL01,26-03-2022,14:30,0,2
0x530e,SURRES08DEL01,7/3/2022,9:15,2,3
0x98b7,CHENRES17DEL01,13-03-2022,12:15,0,1
0xa427,MUMRES20DEL01,20-03-2022,17:20,3,0
0x9312,HYDRES15DEL03,25-03-2022,23:30,2,1
0x2827,JAPRES04DEL01,6/3/2022,19:10,1,2
0xafb2,INDORES16DEL01,14-03-2022,0.791666667,3,1
0x9db7,SURRES04DEL02,18-03-2022,21:35,1,2
0x2aec,VADRES01DEL01,5/4/2022,8:45,2,0
0x9aa9,MYSRES010DEL01,10/3/2022,20:10,1,3
0x6385,CHENRES14DEL01,31-03-2022,18:25,3,1
0x211a,MUMRES17DEL02,11/3/2022,23:15,2,3
0x6214,MUMRES07DEL01,5/3/2022,15:15,3,1
0x369d,BANGRES05DEL01,10/3/2022,23:35,2,1
0x28a3,INDORES13DEL03,13-03-2022,0.916666667,1,2
0x7ea4,BANGRES07DEL01,12/3/2022,17:40,3,1
0xd87,PUNERES17DEL03,8/3/2022,18:40,3,3
0x8567,MYSRES11DEL03,23-03-2022,21:50,1,1
0x5559,MUMRES03DEL01,29-03-2022,17:40,3,3
0x964f,HYDRES15DEL02,2/3/2022,23:35,2,3
0x2261,CHENRES06DEL02,16-03-2022,21:30,1,1
0xb172,PUNERES12DEL01,6/4/2022,22:20,2,2
0x2da9,COIMBRES09DEL03,26-03-2022,20:50,1,2
0xc8a6,GOARES05DEL02,16-02-2022,21:30,1,1
0x7ef8,MUMRES11DEL03,11/3/2022,17:45,3,2
0xac65,HYDRES20DEL02,14-03-2022,23:25,2,3
0x4ff9,MYSRES17DEL03,7/3/2022,19:40,1,0
0x46d8,INDORES010DEL02,23-03-2022,17:15,3,3
0xb187,VADRES07DEL02,15-03-2022,11:10,0,0
0xdf46,BHPRES08DEL02,14-02-2022,22:55,2,2
0xcde2,LUDHRES20DEL03,11/2/2022,22:55,2,1
0x6209,CHENRES01DEL01,27-03-2022,0.916666667,1,0
0xbde3,RANCHIRES06DEL02,21-03-2022,17:15,3,1
0x47f1,MUMRES14DEL01,6/3/2022,17:10,3,1
0x5006,JAPRES13DEL03,3/3/2022,20:35,1,1
0xbc7f,PUNERES010DEL02,10/3/2022,0.791666667,3,2
0x7509,VADRES17DEL02,9/3/2022,18:15,3,0
0x8fda,JAPRES20DEL01,29-03-2022,19:55,1,1
0x1e38,RANCHIRES010DEL02,4/4/2022,17:20,3,0
0xb853,SURRES19DEL02,3/4/2022,23:15,2,3
0x1b41,INDORES010DEL02,6/4/2022,20:45,1,3
0x2212,BANGRES03DEL02,25-03-2022,21:30,1,1
0x43cb,VADRES20DEL02,20-03-2022,17:25,3,0
0x36d7,JAPRES13DEL02,23-03-2022,22:45,2,1
0x9ff3,INDORES04DEL02,28-03-2022,23:45,2,1
0x11e9,SURRES14DEL03,28-03-2022,19:50,1,2
0xa8b5,CHENRES05DEL03,3/3/2022,20:40,1,3
0x6a4e,JAPRES08DEL01,3/3/2022,13:40,0,0
0x32fb,PUNERES09DEL02,1/3/2022,17:20,3,0
0x49bc,MUMRES07DEL02,12/3/2022,21:35,1,1
0xd2cd,AURGRES010DEL02,16-02-2022,19:30,1,1
0xa568,MYSRES03DEL03,8/3/2022,0.833333333,1,2
0x2ef8,JAPRES13DEL03,27-03-2022,23:30,2,2
0x74e9,HYDRES12DEL01,18-03-2022,17:20,3,3
0x6662,PUNERES16DEL02,5/3/2022,22:35,2,3
0x69f4,RANCHIRES20DEL03,6/4/2022,18:10,3,2
0x18d8,COIMBRES11DEL01,19-03-2022,9:35,2,2
0x367a,PUNERES02DEL03,3/4/2022,17:35,3,0
0xd7a6,KNPRES18DEL02,17-02-2022,19:10,1,2
0x92da,VADRES16DEL02,24-03-2022,10:50,2,1
0x4d77,MUMRES04DEL01,19-03-2022,9:45,2,0
0x6f27,BANGRES06DEL02,6/4/2022,18:15,3,0
0xcb66,AGRRES11DEL03,15-02-2022,19:15,1,0
0x2791,JAPRES13DEL02,4/4/2022,0.916666667,1,1
0x99c3,VADRES06DEL01,30-03-2022,14:50,0,2
0x69a5,PUNERES02DEL02,5/3/2022,9:15,2,3
0x4544,BANGRES14DEL01,26-03-2022,16:40,3,1
0x3c85,SURRES17DEL02,4/4/2022,19:25,1,2
0x503a,BANGRES08DEL02,21-03-2022,10:45,2,1
0x7510,SURRES09DEL02,19-03-2022,11:30,0,0
0x672d,PUNERES18DEL03,30-03-2022,22:20,2,3
0x18fb,CHENRES16DEL03,26-03-2022,18:40,3,2
0xd335,DEHRES07DEL02,16-02-2022,19:50,1,3
0x1359,RANCHIRES20DEL01,11/3/2022,8:25,2,1
0x8dcc,JAPRES17DEL03,28-03-2022,0.75,3,2
0x5c25,BANGRES05DEL01,1/3/2022,9:25,2,2
0x1225,COIMBRES03DEL01,27-03-2022,0.75,3,0
0xd0f6,DEHRES20DEL01,14-02-2022,19:35,1,3
0x3ead,INDORES19DEL03,29-03-2022,17:50,3,2
0xa629,CHENRES13DEL02,7/3/2022,1,2,0
0x1706,COIMBRES15DEL02,4/4/2022,18:25,3,0
0x9b04,JAPRES13DEL01,29-03-2022,23:55,2,3
0x4c37,MUMRES18DEL02,6/4/2022,17:20,3,2
0x6b2b,BANGRES12DEL02,4/4/2022,22:50,2,2
0x900c,COIMBRES08DEL03,30-03-2022,21:40,1,3
0x128f,VADRES09DEL03,16-03-2022,21:50,1,1
0x855a,BANGRES07DEL01,1/3/2022,14:20,0,3
0x46f3,VADRES05DEL01,1/3/2022,12:45,0,3
0xc73a,DEHRES12DEL03,15-02-2022,23:35,2,1
0x398e,BANGRES19DEL01,2/4/2022,18:55,3,1
0x1340,VADRES19DEL03,19-03-2022,22:30,2,3
0xaf4b,PUNERES01DEL02,25-03-2022,17:30,3,1
0x9638,MYSRES16DEL01,4/4/2022,0.958333333,2,2
0x99c6,JAPRES04DEL03,4/4/2022,19:30,1,2
0x3cfe,SURRES17DEL03,23-03-2022,21:45,1,3
0xbc66,CHENRES12DEL02,24-03-2022,0.416666667,2,2
0xdbdf,DEHRES02DEL03,13-02-2022,17:55,3,2
0x4a94,INDORES07DEL01,18-03-2022,19:40,1,2
0x693d,INDORES05DEL01,3/4/2022,15:40,3,1
0x9200,VADRES20DEL02,1/3/2022,17:15,3,3
0xcde6,KOLRES08DEL02,11/2/2022,9:35,2,2
0xde56,ALHRES08DEL03,17-02-2022,21:55,1,0
0x17c6,MUMRES04DEL02,16-03-2022,17:55,3,0
0x829e,BANGRES16DEL03,18-03-2022,18:10,3,3
0x279d,MYSRES02DEL02,4/3/2022,17:30,3,2
0x9da4,RANCHIRES16DEL02,4/4/2022,18:35,3,1
0x3a62,BANGRES12DEL02,5/3/2022,9:35,2,1
0x74a0,PUNERES18DEL01,1/3/2022,12:45,0,0
0xcc9d,AURGRES12DEL01,18-02-2022,22:10,2,3
0xc19f,BHPRES17DEL03,12/2/2022,23:55,2,3
0x8ea8,INDORES20DEL02,1/4/2022,10:35,2,2
0xbb8a,HYDRES12DEL02,12/3/2022,19:45,1,3
0xd4de,KNPRES20DEL02,15-02-2022,8:25,2,1
0x1dcf,VADRES04DEL03,26-03-2022,19:35,1,2
0x7020,COIMBRES03DEL01,1/3/2022,11:15,0,3
0x157f,VADRES15DEL01,27-03-2022,19:45,1,2
0x26c5,MUMRES02DEL03,3/4/2022,20:50,1,2
0x44f7,INDORES18DEL03,7/3/2022,17:10,3,2
0x2f3c,MUMRES13DEL02,11/3/2022,22:25,2,1
0x7607,VADRES04DEL02,24-03-2022,23:15,2,1
0x4ce4,MYSRES19DEL01,24-03-2022,0.666666667,3,0
0xcb06,KOLRES20DEL02,16-02-2022,21:20,1,0
0x165c,INDORES12DEL03,8/3/2022,23:40,2,0
0x9904,COIMBRES15DEL02,23-03-2022,21:15,1,0
0xc07d,ALHRES17DEL03,18-02-2022,22:25,2,3
0xe00c,KOCRES17DEL03,13-02-2022,23:25,2,2
0x8d6e,HYDRES17DEL01,12/3/2022,0.958333333,2,0
0x8211,VADRES02DEL03,24-03-2022,19:25,1,3
0x2d8c,CHENRES01DEL02,23-03-2022,0.791666667,3,1
0x8d46,SURRES14DEL03,9/3/2022,19:25,1,3
0xbd8a,HYDRES11DEL01,20-03-2022,20:10,1,2
0xbecd,RANCHIRES03DEL02,23-03-2022,18:35,3,1
0xa45d,COIMBRES14DEL02,16-03-2022,23:45,2,1
0x956e,MUMRES09DEL03,1/3/2022,19:10,1,0
0x5503,BANGRES11DEL01,5/4/2022,12:35,0,2
0xd2d2,BHPRES06DEL02,18-02-2022,17:15,3,3
0x9002,RANCHIRES05DEL01,28-03-2022,11:30,0,0
0xaec1,HYDRES12DEL01,1/3/2022,8:40,2,1
0xd9e6,KOLRES12DEL02,15-02-2022,8:10,2,3
0xa5f1,HYDRES15DEL03,2/3/2022,22:10,2,3
0x89b7,VADRES010DEL03,10/3/2022,17:30,3,3
0xd64c,GOARES04DEL02,13-02-2022,17:25,3,2
0x822d,CHENRES16DEL03,30-03-2022,19:15,1,2
0xc02d,KOLRES20DEL03,15-02-2022,21:30,1,0
0x4864,PUNERES13DEL01,6/3/2022,22:15,2,1
0xab76,HYDRES07DEL02,19-03-2022,10:30,2,3
0x9b11,HYDRES19DEL02,15-03-2022,20:15,1,0
0x59dc,BANGRES19DEL02,2/4/2022,23:50,2,3
0x7a59,CHENRES05DEL02,3/4/2022,11:50,0,2
0x4653,MYSRES13DEL01,3/4/2022,10:10,2,2
0x2097,HYDRES02DEL02,13-03-2022,21:40,1,2
0x5588,MYSRES20DEL01,14-03-2022,21:25,1,1
0x493a,JAPRES06DEL01,28-03-2022,11:30,0,3
0xddd1,LUDHRES19DEL02,12/2/2022,0.916666667,1,1
0x1e6c,CHENRES17DEL01,4/4/2022,22:50,2,2
0x29e0,PUNERES11DEL02,23-03-2022,19:35,1,0
0xc520,KNPRES15DEL01,18-02-2022,21:45,1,0
0x77ec,MYSRES08DEL03,6/4/2022,19:20,1,0
0x2d3f,PUNERES12DEL02,1/4/2022,8:55,2,0
0x52ac,BANGRES12DEL01,25-03-2022,21:55,1,0
0x43e5,PUNERES14DEL02,2/4/2022,20:45,1,1
0xa03,MUMRES14DEL03,15-03-2022,22:10,2,2
0xd1f,VADRES01DEL01,3/3/2022,16:15,3,1
0xa9fc,MYSRES08DEL01,16-03-2022,20:50,1,1
0x82cd,MUMRES13DEL03,2/3/2022,18:40,3,0
0x1ada,MYSRES20DEL01,30-03-2022,8:50,2,0
0x260c,BANGRES18DEL01,9/3/2022,14:35,0,0
0xcaa7,DEHRES16DEL03,18-02-2022,19:50,1,0
0xa57d,JAPRES16DEL02,19-03-2022,21:45,1,1
0x7b58,HYDRES18DEL01,3/3/2022,11:20,0,1
0xbfd4,ALHRES04DEL03,18-02-2022,22:25,2,1
0xd8cd,KOCRES18DEL03,11/2/2022,23:10,2,3
0xc250,GOARES20DEL03,15-02-2022,20:15,1,3
0xc8e0,GOARES05DEL01,17-02-2022,11:50,0,1
0x357c,VADRES12DEL03,6/3/2022,22:15,2,0
0x798a,RANCHIRES08DEL01,1/4/2022,10:30,2,0
0x4931,MUMRES03DEL01,13-03-2022,10:35,2,1
0xc321,DEHRES010DEL03,15-02-2022,17:25,3,0
0x6f84,INDORES010DEL01,3/4/2022,12:55,0,0
0xb9bf,PUNERES03DEL01,16-03-2022,19:35,1,2
0xd3ae,GOARES03DEL02,12/2/2022,19:30,1,1
0x2bb9,INDORES09DEL03,5/3/2022,22:20,2,2
0x7d7b,MUMRES12DEL01,12/3/2022,23:50,2,1
0xd278,KOLRES04DEL02,11/2/2022,10:20,2,2
0x9e4d,MUMRES010DEL02,25-03-2022,17:30,3,1
0x281b,RANCHIRES02DEL02,1/3/2022,10:10,2,2
0x17e2,MYSRES20DEL02,26-03-2022,11:35,0,2
0x955b,MYSRES11DEL01,18-03-2022,23:10,2,0
0x333a,HYDRES17DEL02,30-03-2022,21:15,1,0
0x22bc,PUNERES010DEL03,13-03-2022,19:55,1,3
0x928b,BANGRES12DEL02,17-03-2022,22:15,2,2
0xe0a0,BHPRES07DEL01,15-02-2022,14:45,0,0
0x1d3c,MYSRES06DEL02,25-03-2022,17:25,3,2
0x87ed,COIMBRES11DEL03,8/3/2022,0.75,3,3
0x74de,SURRES11DEL02,4/3/2022,22:30,2,0
0xd5a7,GOARES08DEL02,14-02-2022,18:55,3,0
0x9d7a,HYDRES07DEL03,21-03-2022,21:50,1,1
